"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"202209","1호선","청량리(서울시립대입구)","329306","248118","328809","253075","20221003"
"202209","1호선","동대문","220334","110586","205370","109007","20221003"
"202209","공항철도 1호선","서울역","269271","31238","244927","27387","20221003"
"202209","공항철도 1호선","공덕","60848","7406","82099","8921","20221003"
"202209","공항철도 1호선","홍대입구","328458","17263","337578","16343","20221003"
"202209","공항철도 1호선","마곡나루(서울식물원)","227286","13833","218127","13972","20221003"
"202209","공항철도 1호선","디지털미디어시티","343633","24896","313264","22857","20221003"
"202209","공항철도 1호선","김포공항","318245","23125","175579","14987","20221003"
"202209","공항철도 1호선","계양","290951","31166","266757","28849","20221003"
"202209","공항철도 1호선","검암","168064","16729","166978","16825","20221003"
"202209","공항철도 1호선","청라국제도시","179870","13231","169495","13299","20221003"
"202209","공항철도 1호선","영종","83745","21135","84903","21065","20221003"
"202209","공항철도 1호선","운서","199898","27756","205313","27984","20221003"
"202209","공항철도 1호선","공항화물청사","50541","8706","54414","8626","20221003"
"202209","공항철도 1호선","인천공항1터미널","217673","21656","206144","20530","20221003"
"202209","공항철도 1호선","인천공항2터미널","101177","9994","88957","9042","20221003"
"202208","1호선","종로3가","431220","277589","393760","261412","20220903"
"202208","1호선","시청","544893","89898","557176","88059","20220903"
"202208","1호선","서울역","1167657","180626","1130901","172177","20220903"
"202208","1호선","동묘앞","116233","133024","122982","134234","20220903"
"202208","1호선","청량리(서울시립대입구)","314838","246473","313155","249786","20220903"
"202208","1호선","제기동","216929","262097","208260","282283","20220903"
"202208","1호선","신설동","253890","109470","248567","105967","20220903"
"202208","1호선","동대문","201515","108071","185040","107241","20220903"
"202208","1호선","종로5가","378532","238475","385585","229206","20220903"
"202208","1호선","종각","854020","133088","836751","123352","20220903"
"202208","공항철도 1호선","홍대입구","334381","17164","344582","16166","20220903"
"202208","공항철도 1호선","영종","84927","20257","86132","20018","20220903"
"202208","공항철도 1호선","인천공항2터미널","103520","14098","88640","12579","20220903"
"202208","공항철도 1호선","인천공항1터미널","245613","24714","220451","22822","20220903"
"202208","공항철도 1호선","공항화물청사","53868","9032","57669","8761","20220903"
"202208","공항철도 1호선","운서","200504","26801","208384","27033","20220903"
"202208","공항철도 1호선","청라국제도시","178960","12695","168163","12606","20220903"
"202208","공항철도 1호선","검암","166708","15771","165506","15728","20220903"
"202208","공항철도 1호선","계양","277730","29131","256957","27317","20220903"
"202208","공항철도 1호선","김포공항","337165","22741","182448","14639","20220903"
"202208","공항철도 1호선","마곡나루(서울식물원)","216283","12852","206531","12660","20220903"
"202208","공항철도 1호선","디지털미디어시티","338524","24556","313402","23008","20220903"
"202208","공항철도 1호선","공덕","61510","7272","83324","8759","20220903"
"202208","공항철도 1호선","서울역","261344","31322","244162","27197","20220903"
"202207","1호선","종로3가","458115","289163","421288","271350","20220803"
"202207","1호선","서울역","1178560","185391","1155976","177482","20220803"
"202207","1호선","시청","560694","77616","579162","75185","20220803"
"202207","1호선","종각","873248","130570","859739","122713","20220803"
"202207","1호선","종로5가","391730","250953","398753","241190","20220803"
"202207","1호선","동대문","213813","117833","199177","117731","20220803"
"202207","1호선","신설동","270190","114122","263271","110121","20220803"
"202207","1호선","제기동","222775","262096","213805","279438","20220803"
"202207","1호선","청량리(서울시립대입구)","326388","247835","325962","251367","20220803"
"202207","1호선","동묘앞","123378","144443","129906","146108","20220803"
"202207","공항철도 1호선","운서","203596","28529","209262","28557","20220803"
"202207","공항철도 1호선","영종","85841","21115","86503","20940","20220803"
"202207","공항철도 1호선","인천공항2터미널","99632","15579","88153","14596","20220803"
"202207","공항철도 1호선","인천공항1터미널","216238","26430","206189","24977","20220803"
"202207","공항철도 1호선","공항화물청사","54534","9005","58437","8748","20220803"
"202207","공항철도 1호선","청라국제도시","188435","13000","176528","12793","20220803"
"202207","공항철도 1호선","검암","173521","16545","171970","16355","20220803"
"202207","공항철도 1호선","계양","283056","30428","260184","28416","20220803"
"202207","공항철도 1호선","김포공항","349784","23754","189032","15038","20220803"
"202207","공항철도 1호선","마곡나루(서울식물원)","224839","12835","215568","12925","20220803"
"202207","공항철도 1호선","디지털미디어시티","353055","25117","324335","23312","20220803"
"202207","공항철도 1호선","홍대입구","345189","17565","350940","16573","20220803"
"202207","공항철도 1호선","공덕","61844","7427","84978","8885","20220803"
"202207","공항철도 1호선","서울역","260397","32077","244757","28104","20220803"
"202206","1호선","종각","834173","131987","815704","121717","20220703"
"202206","1호선","청량리(서울시립대입구)","328288","246164","325365","249818","20220703"
"202206","1호선","동묘앞","122460","146455","131299","147539","20220703"
"202206","1호선","신설동","264825","112362","252339","106855","20220703"
"202206","1호선","서울역","1150754","194717","1123193","187155","20220703"
"202206","1호선","종로5가","394420","254236","404105","244555","20220703"
"202206","1호선","동대문","212719","117499","198987","118515","20220703"
"202206","1호선","종로3가","450317","299617","404106","278151","20220703"
"202206","1호선","제기동","218782","263173","209109","281985","20220703"
"202206","1호선","시청","537067","80671","543569","78279","20220703"
"202206","공항철도 1호선","인천공항1터미널","179603","21312","171464","20779","20220703"
"202206","공항철도 1호선","공항화물청사","51732","8803","55958","8577","20220703"
"202206","공항철도 1호선","계양","274920","30703","253928","28727","20220703"
"202206","공항철도 1호선","영종","77678","21595","78250","21380","20220703"
"202206","공항철도 1호선","김포공항","349026","25964","187416","16477","20220703"
"202206","공항철도 1호선","디지털미디어시티","348960","24724","321583","23397","20220703"
"202206","공항철도 1호선","청라국제도시","187579","13412","176893","13260","20220703"
"202206","공항철도 1호선","마곡나루(서울식물원)","225388","14374","219346","14507","20220703"
"202206","공항철도 1호선","인천공항2터미널","85684","9455","76347","8965","20220703"
"202206","공항철도 1호선","서울역","253826","33926","241692","29529","20220703"
"202206","공항철도 1호선","운서","190716","28796","193936","29051","20220703"
"202206","공항철도 1호선","홍대입구","313487","17489","318979","16376","20220703"
"202206","공항철도 1호선","검암","171187","16827","169675","16966","20220703"
"202206","공항철도 1호선","공덕","59091","7498","80400","9037","20220703"
"202205","1호선","청량리(서울시립대입구)","357054","263371","351875","264650","20220613"
"202205","1호선","동대문","230761","126992","216468","127612","20220613"
"202205","1호선","동대문","230761","126992","216468","127612","20220613"
"202205","1호선","신설동","281354","119741","274445","115318","20220613"
"202205","1호선","제기동","231626","278255","222252","299053","20220613"
"202205","1호선","청량리(서울시립대입구)","357054","263371","351875","264650","20220613"
"202205","1호선","동묘앞","136595","167873","147230","167950","20220613"
"202205","1호선","서울역","1190797","205902","1163681","197470","20220613"
"202205","1호선","시청","558803","85828","570475","83940","20220613"
"202205","1호선","종각","863844","143903","838956","132619","20220613"
"202205","1호선","종로3가","481950","311628","426618","287827","20220613"
"202205","1호선","종로5가","408794","267599","416893","254913","20220613"
"202205","1호선","시청","558803","85828","570475","83940","20220613"
"202205","1호선","종로5가","408794","267599","416893","254913","20220613"
"202205","1호선","서울역","1190797","205902","1163681","197470","20220613"
"202205","1호선","동묘앞","136595","167873","147230","167950","20220613"
"202205","1호선","제기동","231626","278255","222252","299053","20220613"
"202205","1호선","종로3가","481950","311628","426618","287827","20220613"
"202205","1호선","종각","863844","143903","838956","132619","20220613"
"202205","1호선","신설동","281354","119741","274445","115318","20220613"
"202205","공항철도 1호선","공덕","60166","7509","82419","9131","20220613"
"202205","공항철도 1호선","서울역","256265","34633","245008","30234","20220613"
"202205","공항철도 1호선","계양","289814","32383","268765","30231","20220613"
"202205","공항철도 1호선","김포공항","359390","27034","192159","17405","20220613"
"202205","공항철도 1호선","마곡나루(서울식물원)","238267","15504","235588","15714","20220613"
"202205","공항철도 1호선","디지털미디어시티","350196","25819","327658","24505","20220613"
"202205","공항철도 1호선","인천공항1터미널","163819","19799","155801","19395","20220613"
"202205","공항철도 1호선","홍대입구","335290","18213","336289","17045","20220613"
"202205","공항철도 1호선","운서","195223","30175","197185","30457","20220613"
"202205","공항철도 1호선","마곡나루(서울식물원)","238267","15504","235588","15714","20220613"
"202205","공항철도 1호선","공항화물청사","53244","9345","57896","9203","20220613"
"202205","공항철도 1호선","김포공항","359390","27034","192159","17405","20220613"
"202205","공항철도 1호선","계양","289814","32383","268765","30231","20220613"
"202205","공항철도 1호선","검암","180968","18166","180297","18395","20220613"
"202205","공항철도 1호선","청라국제도시","196744","13418","185245","13468","20220613"
"202205","공항철도 1호선","운서","195223","30175","197185","30457","20220613"
"202205","공항철도 1호선","공항화물청사","53244","9345","57896","9203","20220613"
"202205","공항철도 1호선","인천공항1터미널","163819","19799","155801","19395","20220613"
"202205","공항철도 1호선","인천공항2터미널","87471","8629","77976","8092","20220613"
"202205","공항철도 1호선","영종","83023","23188","83682","22962","20220613"
"202205","공항철도 1호선","검암","180968","18166","180297","18395","20220613"
"202205","공항철도 1호선","디지털미디어시티","350196","25819","327658","24505","20220613"
"202205","공항철도 1호선","홍대입구","335290","18213","336289","17045","20220613"
"202205","공항철도 1호선","공덕","60166","7509","82419","9131","20220613"
"202205","공항철도 1호선","청라국제도시","196744","13418","185245","13468","20220613"
"202205","공항철도 1호선","영종","83023","23188","83682","22962","20220613"
"202205","공항철도 1호선","인천공항2터미널","87471","8629","77976","8092","20220613"
"202205","공항철도 1호선","서울역","256265","34633","245008","30234","20220613"
"202204","1호선","제기동","216803","265388","208213","284255","20220503"
"202204","1호선","종각","755195","119385","729248","110815","20220503"
"202204","1호선","서울역","1003431","178599","979421","170341","20220503"
"202204","1호선","청량리(서울시립대입구)","317992","247000","310677","248184","20220503"
"202204","1호선","종로5가","371580","246171","378106","238011","20220503"
"202204","1호선","동대문","210619","113889","194802","112994","20220503"
"202204","1호선","종로3가","430565","276081","385851","255697","20220503"
"202204","1호선","시청","496353","75835","507407","73949","20220503"
"202204","1호선","신설동","261209","111959","255981","107764","20220503"
"202204","1호선","동묘앞","123451","154213","134592","154532","20220503"
"202204","공항철도 1호선","디지털미디어시티","315470","23166","294535","22012","20220503"
"202204","공항철도 1호선","마곡나루(서울식물원)","205288","13824","203666","14041","20220503"
"202204","공항철도 1호선","계양","257237","29061","241980","26930","20220503"
"202204","공항철도 1호선","홍대입구","278666","16328","282298","15109","20220503"
"202204","공항철도 1호선","공덕","53891","6910","74076","8263","20220503"
"202204","공항철도 1호선","영종","72163","20791","72678","20598","20220503"
"202204","공항철도 1호선","운서","173577","27611","175092","27688","20220503"
"202204","공항철도 1호선","서울역","209709","29388","201742","26404","20220503"
"202204","공항철도 1호선","공항화물청사","50616","8606","55065","8546","20220503"
"202204","공항철도 1호선","검암","163830","15757","163955","16239","20220503"
"202204","공항철도 1호선","김포공항","331716","25058","178198","16000","20220503"
"202204","공항철도 1호선","인천공항2터미널","69005","7520","61140","7020","20220503"
"202204","공항철도 1호선","청라국제도시","173497","11895","163774","11868","20220503"
"202204","공항철도 1호선","인천공항1터미널","122968","15726","117117","15638","20220503"
"202203","1호선","종각","653314","109005","632588","101720","20220403"
"202203","1호선","종로3가","366168","246223","332493","230337","20220403"
"202203","1호선","동대문","187477","100814","172602","99054","20220403"
"202203","1호선","서울역","833821","150825","807248","142726","20220403"
"202203","1호선","신설동","240453","101681","235811","97083","20220403"
"202203","1호선","청량리(서울시립대입구)","284490","225655","281683","226970","20220403"
"202203","1호선","제기동","197833","232534","192192","248159","20220403"
"202203","1호선","시청","429786","71119","434811","69058","20220403"
"202203","1호선","동묘앞","106636","130243","116596","132053","20220403"
"202203","1호선","종로5가","325543","224113","328725","216032","20220403"
"202203","공항철도 1호선","디지털미디어시티","285044","20716","261218","19514","20220403"
"202203","공항철도 1호선","김포공항","289270","20130","155828","13278","20220403"
"202203","공항철도 1호선","인천공항1터미널","89326","12554","93979","12576","20220403"
"202203","공항철도 1호선","서울역","170746","24573","157818","22193","20220403"
"202203","공항철도 1호선","영종","62101","16680","62478","16378","20220403"
"202203","공항철도 1호선","인천공항2터미널","54708","6703","52101","6462","20220403"
"202203","공항철도 1호선","마곡나루(서울식물원)","178286","11415","176387","11534","20220403"
"202203","공항철도 1호선","청라국제도시","151423","9482","143756","9217","20220403"
"202203","공항철도 1호선","계양","224742","24246","214506","22657","20220403"
"202203","공항철도 1호선","공항화물청사","49564","8082","53202","8009","20220403"
"202203","공항철도 1호선","운서","154490","22364","156690","22537","20220403"
"202203","공항철도 1호선","공덕","47298","6175","63705","7252","20220403"
"202203","공항철도 1호선","검암","144886","13630","144276","13832","20220403"
"202203","공항철도 1호선","홍대입구","242441","14461","239642","13711","20220403"
"202202","1호선","종각","583790","93238","565882","87907","20220303"
"202202","1호선","종로5가","292996","182471","294648","175413","20220303"
"202202","1호선","동묘앞","91790","112019","99031","112969","20220303"
"202202","1호선","시청","377162","54426","384421","53390","20220303"
"202202","1호선","제기동","174854","189135","170627","199916","20220303"
"202202","1호선","청량리(서울시립대입구)","251059","186626","251523","187538","20220303"
"202202","1호선","신설동","209871","88550","207172","85219","20220303"
"202202","1호선","서울역","783814","129597","734548","121859","20220303"
"202202","1호선","동대문","164652","85659","152193","83921","20220303"
"202202","1호선","종로3가","335905","211468","308127","197301","20220303"
"202202","공항철도 1호선","홍대입구","227630","12800","227706","12209","20220303"
"202202","공항철도 1호선","검암","131024","11592","129317","11551","20220303"
"202202","공항철도 1호선","공덕","43086","5479","58630","6554","20220303"
"202202","공항철도 1호선","운서","134842","18607","138521","18567","20220303"
"202202","공항철도 1호선","김포공항","306162","17068","152227","10921","20220303"
"202202","공항철도 1호선","공항화물청사","43476","6902","46641","6783","20220303"
"202202","공항철도 1호선","계양","193844","20397","183484","19007","20220303"
"202202","공항철도 1호선","청라국제도시","131336","8241","123976","8010","20220303"
"202202","공항철도 1호선","인천공항1터미널","75615","10127","82772","10293","20220303"
"202202","공항철도 1호선","마곡나루(서울식물원)","148947","9527","146985","9549","20220303"
"202202","공항철도 1호선","서울역","159636","21486","142964","19453","20220303"
"202202","공항철도 1호선","인천공항2터미널","44595","5837","44254","5740","20220303"
"202202","공항철도 1호선","영종","55641","13638","55969","13460","20220303"
"202202","공항철도 1호선","디지털미디어시티","247785","18789","227024","17471","20220303"
"202201","1호선","종로3가","404565","245984","367191","228863","20220203"
"202201","1호선","종로5가","346319","211101","347129","200741","20220203"
"202201","1호선","동묘앞","108544","134454","116417","134685","20220203"
"202201","1호선","시청","446227","59407","447648","58103","20220203"
"202201","1호선","제기동","209882","265993","203687","286175","20220203"
"202201","1호선","청량리(서울시립대입구)","295718","240394","297330","243946","20220203"
"202201","1호선","종각","721738","106481","694000","99362","20220203"
"202201","1호선","신설동","244472","103450","237134","98440","20220203"
"202201","1호선","서울역","934323","150793","903182","141975","20220203"
"202201","1호선","동대문","193984","102079","178729","100309","20220203"
"202201","공항철도 1호선","청라국제도시","157669","9351","149419","9293","20220203"
"202201","공항철도 1호선","계양","229615","23057","217415","21990","20220203"
"202201","공항철도 1호선","인천공항2터미널","54890","6618","51900","6297","20220203"
"202201","공항철도 1호선","홍대입구","272626","14791","270504","14022","20220203"
"202201","공항철도 1호선","영종","64988","15471","64861","15259","20220203"
"202201","공항철도 1호선","디지털미디어시티","303431","20616","273218","19308","20220203"
"202201","공항철도 1호선","운서","155151","21423","154974","21392","20220203"
"202201","공항철도 1호선","서울역","184907","25068","176123","22505","20220203"
"202201","공항철도 1호선","공덕","51213","6215","68596","7373","20220203"
"202201","공항철도 1호선","검암","154072","12813","151544","12922","20220203"
"202201","공항철도 1호선","마곡나루(서울식물원)","186557","11037","179383","10868","20220203"
"202201","공항철도 1호선","인천공항1터미널","91519","11795","98239","11852","20220203"
"202201","공항철도 1호선","김포공항","330980","19218","181447","12278","20220203"
"202201","공항철도 1호선","공항화물청사","49004","7951","53299","7639","20220203"
"202112","1호선","신설동","261608","101018","255008","97747","20220103"
"202112","1호선","청량리(서울시립대입구)","310669","220908","311345","221568","20220103"
"202112","1호선","종로5가","359249","220044","362984","210306","20220103"
"202112","1호선","종로3가","407934","249355","375067","234742","20220103"
"202112","1호선","종각","755897","116282","740655","108719","20220103"
"202112","1호선","제기동","217819","226280","208609","241771","20220103"
"202112","1호선","서울역","1023496","158933","992919","149469","20220103"
"202112","1호선","동묘앞","112756","122515","119021","123248","20220103"
"202112","1호선","시청","504322","65715","504450","65083","20220103"
"202112","1호선","동대문","203911","104871","186986","102595","20220103"
"202112","공항철도 1호선","김포공항","330062","20790","183864","13127","20220103"
"202112","공항철도 1호선","마곡나루(서울식물원)","190801","11242","186230","10966","20220103"
"202112","공항철도 1호선","인천공항2터미널","57914","6806","55449","6465","20220103"
"202112","공항철도 1호선","운서","164243","22137","165000","21934","20220103"
"202112","공항철도 1호선","영종","67448","15699","68034","15599","20220103"
"202112","공항철도 1호선","서울역","201507","26237","190529","23590","20220103"
"202112","공항철도 1호선","공항화물청사","52550","8257","57941","7899","20220103"
"202112","공항철도 1호선","계양","245348","23915","230782","22743","20220103"
"202112","공항철도 1호선","공덕","54118","6369","74033","7472","20220103"
"202112","공항철도 1호선","검암","165656","14348","163519","14142","20220103"
"202112","공항철도 1호선","디지털미디어시티","321173","21783","294208","20465","20220103"
"202112","공항철도 1호선","홍대입구","272448","15434","276846","14777","20220103"
"202112","공항철도 1호선","인천공항1터미널","99340","12595","106101","12349","20220103"
"202112","공항철도 1호선","청라국제도시","167605","10553","157998","10495","20220103"
"202111","1호선","시청","516353","72373","528021","72182","20211203"
"202111","1호선","서울역","1086374","180495","1044750","170842","20211203"
"202111","1호선","종로3가","433793","272242","397349","254421","20211203"
"202111","1호선","동대문","210503","112597","195301","110925","20211203"
"202111","1호선","제기동","222630","247332","214314","263992","20211203"
"202111","1호선","종각","797960","118815","781329","110536","20211203"
"202111","1호선","청량리(서울시립대입구)","315789","232661","317666","237208","20211203"
"202111","1호선","신설동","271006","108130","262798","103695","20211203"
"202111","1호선","동묘앞","119396","137406","128531","138097","20211203"
"202111","1호선","종로5가","362377","230840","370057","220847","20211203"
"202111","공항철도 1호선","운서","165043","24367","164788","24347","20211203"
"202111","공항철도 1호선","김포공항","344047","24567","186632","15786","20211203"
"202111","공항철도 1호선","디지털미디어시티","332130","23080","304208","21709","20211203"
"202111","공항철도 1호선","검암","170317","15985","167769","15957","20211203"
"202111","공항철도 1호선","계양","251697","26509","234164","25262","20211203"
"202111","공항철도 1호선","마곡나루(서울식물원)","202488","12393","197597","12438","20211203"
"202111","공항철도 1호선","홍대입구","269489","16168","275803","15336","20211203"
"202111","공항철도 1호선","서울역","211551","30154","202556","26977","20211203"
"202111","공항철도 1호선","공항화물청사","51330","8282","57448","8024","20211203"
"202111","공항철도 1호선","인천공항1터미널","98271","14212","100728","13942","20211203"
"202111","공항철도 1호선","영종","68912","18457","69190","18331","20211203"
"202111","공항철도 1호선","공덕","55168","6614","74916","7902","20211203"
"202111","공항철도 1호선","청라국제도시","171218","11845","161662","11608","20211203"
"202111","공항철도 1호선","인천공항2터미널","57732","6619","53660","6387","20211203"
"202110","1호선","동묘앞","122187","155492","132713","155809","20211103"
"202110","1호선","시청","438336","66943","445371","67070","20211103"
"202110","1호선","종로5가","339009","242099","344401","233616","20211103"
"202110","1호선","종각","685491","111599","661347","104946","20211103"
"202110","1호선","청량리(서울시립대입구)","303834","241762","304025","244447","20211103"
"202110","1호선","서울역","944239","177275","912544","169112","20211103"
"202110","1호선","종로3가","415268","274237","373725","255943","20211103"
"202110","1호선","신설동","247767","107326","243062","104263","20211103"
"202110","1호선","제기동","213183","252606","207058","270194","20211103"
"202110","1호선","동대문","201326","114922","189813","114248","20211103"
"202110","공항철도 1호선","인천공항2터미널","52161","6988","48596","6594","20211103"
"202110","공항철도 1호선","인천공항1터미널","89581","15432","90275","15262","20211103"
"202110","공항철도 1호선","영종","66724","19561","67972","19601","20211103"
"202110","공항철도 1호선","마곡나루(서울식물원)","175706","12217","172005","12255","20211103"
"202110","공항철도 1호선","운서","156953","25854","159041","26039","20211103"
"202110","공항철도 1호선","공항화물청사","48340","8141","53281","8055","20211103"
"202110","공항철도 1호선","김포공항","342297","23677","189221","15211","20211103"
"202110","공항철도 1호선","계양","228598","27283","214978","25658","20211103"
"202110","공항철도 1호선","디지털미디어시티","286913","22451","263467","21101","20211103"
"202110","공항철도 1호선","홍대입구","263062","16232","260984","15246","20211103"
"202110","공항철도 1호선","청라국제도시","153893","11472","146468","11181","20211103"
"202110","공항철도 1호선","공덕","50742","6568","67612","7530","20211103"
"202110","공항철도 1호선","서울역","192334","29813","183727","26555","20211103"
"202110","공항철도 1호선","검암","157999","16870","156346","16902","20211103"
"202109","1호선","청량리(서울시립대입구)","273889","233762","271624","239320","20211003"
"202109","1호선","서울역","803949","149599","777637","142668","20211003"
"202109","1호선","동대문","189028","102747","177072","100906","20211003"
"202109","1호선","동묘앞","110303","139466","118964","140250","20211003"
"202109","1호선","신설동","229020","100016","224923","96595","20211003"
"202109","1호선","시청","393433","56200","394568","55017","20211003"
"202109","1호선","종로3가","356925","244633","320272","229243","20211003"
"202109","1호선","종각","600610","99437","583385","93411","20211003"
"202109","1호선","종로5가","298511","218858","303620","211256","20211003"
"202109","1호선","제기동","197782","244303","192380","264653","20211003"
"202109","공항철도 1호선","인천공항1터미널","82043","14161","85083","13962","20211003"
"202109","공항철도 1호선","김포공항","299127","19279","163042","12298","20211003"
"202109","공항철도 1호선","공항화물청사","46008","7759","49912","7582","20211003"
"202109","공항철도 1호선","운서","140705","23006","143735","23211","20211003"
"202109","공항철도 1호선","청라국제도시","137790","9822","131793","9623","20211003"
"202109","공항철도 1호선","마곡나루(서울식물원)","153183","10225","149546","9958","20211003"
"202109","공항철도 1호선","계양","200732","23455","190584","21945","20211003"
"202109","공항철도 1호선","검암","145163","15068","144038","14983","20211003"
"202109","공항철도 1호선","공덕","44846","5775","58507","6479","20211003"
"202109","공항철도 1호선","홍대입구","227895","14452","226326","13676","20211003"
"202109","공항철도 1호선","인천공항2터미널","49391","7061","46080","6963","20211003"
"202109","공항철도 1호선","디지털미디어시티","257612","19272","236633","18057","20211003"
"202109","공항철도 1호선","영종","58902","17460","60085","17462","20211003"
"202109","공항철도 1호선","서울역","159290","25285","149534","22529","20211003"
"202108","1호선","서울역","792988","145014","756399","136947","20210903"
"202108","1호선","청량리(서울시립대입구)","270033","221084","269291","225743","20210903"
"202108","1호선","제기동","197069","213619","191778","230294","20210903"
"202108","1호선","종로5가","294470","212219","297772","203116","20210903"
"202108","1호선","종각","616525","101246","597169","94171","20210903"
"202108","1호선","종로3가","354719","239745","325937","226538","20210903"
"202108","1호선","신설동","224937","94340","224563","91559","20210903"
"202108","1호선","동묘앞","102153","126958","108130","126884","20210903"
"202108","1호선","동대문","177982","96696","165020","95636","20210903"
"202108","1호선","시청","393938","55055","389734","53210","20210903"
"202108","공항철도 1호선","홍대입구","221304","14395","219837","13724","20210903"
"202108","공항철도 1호선","인천공항2터미널","53609","13964","50139","13454","20210903"
"202108","공항철도 1호선","디지털미디어시티","265158","18561","242321","17487","20210903"
"202108","공항철도 1호선","영종","59185","15806","60003","15815","20210903"
"202108","공항철도 1호선","서울역","159108","24971","148804","22490","20210903"
"202108","공항철도 1호선","김포공항","306467","18461","167474","12052","20210903"
"202108","공항철도 1호선","공항화물청사","47825","7770","52001","7517","20210903"
"202108","공항철도 1호선","운서","139277","20900","143422","20914","20210903"
"202108","공항철도 1호선","청라국제도시","139110","9260","132679","9085","20210903"
"202108","공항철도 1호선","마곡나루(서울식물원)","149890","9097","145525","8938","20210903"
"202108","공항철도 1호선","계양","195441","21811","187752","20593","20210903"
"202108","공항철도 1호선","인천공항1터미널","84729","19268","87610","18837","20210903"
"202108","공항철도 1호선","검암","144532","13853","142854","13726","20210903"
"202108","공항철도 1호선","공덕","45307","5790","58932","6594","20210903"
"202107","1호선","시청","419634","56095","420739","54381","20210803"
"202107","1호선","종로3가","373284","232400","345072","219520","20210803"
"202107","1호선","종각","662251","102831","646931","96420","20210803"
"202107","1호선","종로5가","316050","217992","320239","208993","20210803"
"202107","1호선","제기동","207970","208038","201205","223315","20210803"
"202107","1호선","청량리(서울시립대입구)","285983","216172","285275","220201","20210803"
"202107","1호선","서울역","820362","149471","793039","141043","20210803"
"202107","1호선","동대문","189513","101390","175785","99588","20210803"
"202107","1호선","동묘앞","104572","120348","110495","120706","20210803"
"202107","1호선","신설동","243297","94790","240014","91569","20210803"
"202107","공항철도 1호선","운서","140198","21228","142349","21265","20210803"
"202107","공항철도 1호선","서울역","157322","25668","148600","23279","20210803"
"202107","공항철도 1호선","김포공항","305951","19866","173891","12793","20210803"
"202107","공항철도 1호선","영종","59302","16097","60125","16147","20210803"
"202107","공항철도 1호선","마곡나루(서울식물원)","159873","9560","154565","9539","20210803"
"202107","공항철도 1호선","공항화물청사","50770","8136","55039","7927","20210803"
"202107","공항철도 1호선","홍대입구","207274","13931","206509","13566","20210803"
"202107","공항철도 1호선","검암","150585","14257","149041","14197","20210803"
"202107","공항철도 1호선","인천공항1터미널","81125","19537","85906","19368","20210803"
"202107","공항철도 1호선","인천공항2터미널","50709","14360","48206","13759","20210803"
"202107","공항철도 1호선","계양","200616","21885","189715","20661","20210803"
"202107","공항철도 1호선","디지털미디어시티","283614","19319","256933","18351","20210803"
"202107","공항철도 1호선","청라국제도시","146090","9517","138954","9416","20210803"
"202107","공항철도 1호선","공덕","47114","5927","60884","6717","20210803"
"202106","1호선","종각","771110","111805","752458","105694","20210703"
"202106","1호선","종로5가","358583","239486","366760","230509","20210703"
"202106","1호선","제기동","224878","234585","218527","252064","20210703"
"202106","1호선","청량리(서울시립대입구)","317436","236089","314995","240160","20210703"
"202106","1호선","서울역","981045","167818","929270","158386","20210703"
"202106","1호선","동대문","209710","110748","199031","110030","20210703"
"202106","1호선","동묘앞","122567","140198","130984","141067","20210703"
"202106","1호선","신설동","265865","103350","260735","99401","20210703"
"202106","1호선","시청","471693","62086","484053","61689","20210703"
"202106","1호선","종로3가","427162","257671","383856","241239","20210703"
"202106","공항철도 1호선","서울역","185239","27320","172650","24699","20210703"
"202106","공항철도 1호선","영종","66720","17965","67615","17880","20210703"
"202106","공항철도 1호선","마곡나루(서울식물원)","191264","11183","185543","11259","20210703"
"202106","공항철도 1호선","운서","152028","23093","153614","23220","20210703"
"202106","공항철도 1호선","공항화물청사","52084","8222","56332","8096","20210703"
"202106","공항철도 1호선","공덕","53214","6182","70149","7254","20210703"
"202106","공항철도 1호선","홍대입구","264952","15467","261969","14731","20210703"
"202106","공항철도 1호선","인천공항1터미널","77390","12915","85298","13080","20210703"
"202106","공항철도 1호선","인천공항2터미널","47240","5988","46893","5799","20210703"
"202106","공항철도 1호선","계양","225186","24184","208638","22827","20210703"
"202106","공항철도 1호선","디지털미디어시티","325875","21140","295858","19970","20210703"
"202106","공항철도 1호선","청라국제도시","163897","10422","154957","10227","20210703"
"202106","공항철도 1호선","검암","164689","15596","162451","15891","20210703"
"202106","공항철도 1호선","김포공항","326020","20894","182319","13209","20210703"
"202105","1호선","서울역","946183","163786","897343","154726","20210603"
"202105","1호선","동대문","214963","112191","205512","110832","20210603"
"202105","1호선","동묘앞","126710","150560","136309","150934","20210603"
"202105","1호선","신설동","252769","102317","247750","98544","20210603"
"202105","1호선","시청","440379","59890","453384","59338","20210603"
"202105","1호선","종로3가","421121","252206","380881","237053","20210603"
"202105","1호선","종각","724544","109300","698575","103087","20210603"
"202105","1호선","종로5가","346088","235580","352926","226289","20210603"
"202105","1호선","제기동","219868","235124","213379","250508","20210603"
"202105","1호선","청량리(서울시립대입구)","312638","239335","310978","241248","20210603"
"202105","공항철도 1호선","마곡나루(서울식물원)","177532","11512","175044","11302","20210603"
"202105","공항철도 1호선","공덕","50556","6023","67117","7120","20210603"
"202105","공항철도 1호선","홍대입구","273942","15275","271540","14478","20210603"
"202105","공항철도 1호선","인천공항1터미널","76701","12367","80984","12473","20210603"
